id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
990,tt0054997,10861,The Hustler,9/25/1961,7600000,2000000,134,en,7.6,243,,They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.
1908,tt0053946,136134,Inherit the Wind,6/24/1960,0,0,128,en,7.6,93,,"It's all about the fabulous ""Monkey Trial"" that rocked America!"
840,tt0075860,18862,Close Encounters of the Third Kind,11/16/1977,303788635,20000000,135,en,7.2,1122,,We are not alone.
26689,tt0117468,22189,Retroactive,1/1/1997,0,0,91,en,6,39,,
2291,tt0099871,162,Jacob's Ladder,11/2/1990,25965144,25000000,113,en,7.3,376,,The most frightening thing about Jacob Singer's nightmare is that he isn't dreaming.
526,tt0089457,41878,Ladyhawke,3/27/1985,18432000,20000000,121,en,6.8,264,,No force in Heaven will release them. No power on Earth can save them.
243,tt0146882,47867,High Fidelity,3/17/2000,47126295,30000000,113,en,7,636,,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites."
6644,tt0061619,54898,El Dorado,12/17/1966,6000000,4653000,120,en,7.2,96,,It's The Big One With The Big Two!
879,tt0102057,11015,Hook,12/11/1991,300854823,70000000,144,en,6.7,1563,,What if Peter Pan grew up?
85689,tt0017416,153041,The Son of the Sheik,9/5/1926,0,0,68,en,4.7,3,,"""An eye for an eye-a hate for a hate-that my girl, is the law of the tribe."""
1793,tt0085919,6970,Max Dugan Returns,3/25/1983,0,0,98,en,6.3,18,,Prices are double. Your love life's in trouble. The car won't start. Your boss has no heart. The door squeaks. The roof leaks. Your stereo just went mono. All you need is a little Max Dugan.
593,tt0069293,274,Solaris,3/20/1972,0,0,167,ru,7.7,364,,
2621,tt0122459,33194,Return to Me,4/7/2000,36609995,24000000,115,en,6.1,68,,A comedy straight from the heart
2006,tt0051406,9342,"Bell, Book and Candle",12/25/1958,0,0,106,en,6.4,37,,Getting Here is Half the Fun
1552,tt0098067,1701,Parenthood,7/31/1989,126297830,0,124,en,6.4,177,,"A comedy about life, love and the gentle art of raising children."
106,tt0093773,11907,Predator,6/11/1987,98235548,18000000,107,en,7.3,2129,,"If it bleeds, we can kill it..."
61560,tt0108167,0,Smoking / No Smoking,12/15/1993,0,0,298,fr,6.6,11,,
123757,tt0099014,73832,All the Vermeers in New York,9/11/1990,0,0,87,en,0,0,,
27197,tt0057710,54003,An Actor's Revenge,1/13/1963,0,0,113,ja,6.6,11,,
1359,tt0144084,9279,American Psycho,4/13/2000,34266564,7000000,102,en,7.3,2128,,I think my mask of sanity is about to slip.
4967,tt0171433,8342,Keeping the Faith,4/14/2000,37036004,30000000,127,en,5.9,161,,"If you have to believe in something, you may as well believe in love."
71402,tt0064180,62396,Coming Apart,10/26/1969,0,0,110,fr,6,4,,
26291,tt0102898,56764,Shakes the Clown,3/13/1991,0,1400000,87,en,5.5,25,,Loved by children. Desired by women. Adored by bartenders everywhere.
27857,tt0093776,464,Prick Up Your Ears,4/17/1987,0,0,111,en,6.1,27,,
4825,tt0048140,58429,Guys and Dolls,11/3/1955,0,5500000,150,en,6.9,55,,It's a living breathing doll of a musical !
3536,tt0141926,4967,U-571,4/20/2000,127666415,62000000,116,en,6.1,345,http://www.u-571.com/,Heroes are ordinary men who do extraordinary things in extraordinary times.
1443,tt0159097,203829,The Virgin Suicides,4/21/1999,10409377,6000000,97,en,7.1,841,http://www.paramountvantage.com/virginsuicides/html_3/,"Beautiful, mysterious, haunting, invariably fatal. Just like life."
80677,tt0051852,34145,The Law,1/25/1959,0,0,126,fr,6.8,4,,GINA AND MONTAND TURN DESIRE INTO FIRE WHERE THE HOT WIND BLOWS!
889,tt0158622,101230,The Flintstones in Viva Rock Vegas,4/28/2000,59468275,83000000,90,en,4.4,140,http://www.vivarockvegas.com/,Get ready to rock!
125537,tt0162348,253266,Smiling Fish & Goat On Fire,9/16/1999,0,0,90,en,7,1,,"two brothers, four women and the search for Magnetic Perfection"
452,tt0154421,25440,The Idiots,4/28/1998,7235,2500000,117,da,6.7,107,http://www.dogme95.dk/the_idiots/content/index.htm,
5241,tt0096324,28124,Two Moon Junction,4/29/1988,1547397,0,104,en,5,23,,
98,tt0172495,45549,Gladiator,5/1/2000,457640427,103000000,155,en,7.9,5566,,A Hero Will Rise.
1058,tt0085276,43777,Breathless,5/13/1983,19910002,0,100,en,5.6,67,,He's the last man on earth any woman needs - but every woman wants...
5608,tt0060749,575,"The Nibelungs, Tale 1: Siegfried",12/13/1966,0,0,91,de,6.3,4,,
5491,tt0185183,43199,Battlefield Earth,5/10/2000,21400000,44000000,118,en,3,259,,Take Back The Planet
5683,tt0089791,49872,Pee-wee's Big Adventure,7/26/1985,40940662,6000000,90,en,6.6,239,,The story of a rebel and his bike.
2094,tt0058534,10249,Roustabout,11/11/1964,3000000,0,101,en,5.8,11,,"Elvis Presley as a Roving, Restless, Reckless, ROUSTABOUT"
955,tt0120755,900,Mission: Impossible II,5/24/2000,546388105,125000000,123,en,5.9,1966,http://www.missionimpossible.com/,Expect the impossible again.
8584,tt0184894,17645,Shanghai Noon,5/26/2000,56932305,55000000,110,en,6.2,756,,The old west meets the far east.
962,tt0015864,26378,The Gold Rush,6/25/1925,2500000,923000,95,en,7.7,308,,The World's Greatest Laughing Picture!
5483,tt0068863,29047,Lisa and the Devil,5/8/1973,0,1000000,92,en,6.2,23,,Every corner of the soul is lost to the icy clutch of the supernatural!
668,tt0064757,5801,On Her Majesty's Secret Service,12/12/1969,81974493,6500000,142,en,6.5,464,http://www.mgm.com/view/movie/1411/On-Her-Majesty%E2%80%99s-Secret-Service/,Far up! Far out! Far more! James Bond 007 is back!
691,tt0076752,40001,The Spy Who Loved Me,7/7/1977,185438673,14000000,125,en,6.6,515,http://www.mgm.com/view/movie/1891/The-Spy-Who-Loved-Me/,It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.
31353,tt0118834,44463,Those Who Love Me Can Take the Train,5/15/1998,0,0,122,fr,4.5,3,,
698,tt0079574,38867,Moonraker,6/26/1979,210308099,34000000,126,en,5.9,551,http://www.mgm.com/view/movie/1292/Moonraker/,Outer space now belongs to 007.
682,tt0071807,88030,The Man with the Golden Gun,12/1/1974,97572000,7000000,125,en,6.4,533,http://www.mgm.com/view/movie/1213/The-Man-with-the-Golden-Gun/,The man with the golden gun is ready to assassinate James Bond.
499,tt0055852,31911,Cléo from 5 to 7,4/11/1962,0,0,90,fr,7.7,58,,
2768,tt0080365,89861,American Gigolo,2/8/1980,22743674,4800000,117,en,5.9,137,,His business is pleasure!
42002,tt0090644,9899,Anguish,11/10/1987,0,0,86,es,6.6,29,,The eyes of the city are mine.
21,tt0060371,8012,The Endless Summer,6/15/1966,0,0,95,en,7.8,23,,
38688,tt0043899,20674,Pandora and the Flying Dutchman,2/15/1951,0,0,122,en,6.5,19,,The Loves of Pandora in Flaming TECHNICOLOR!
26954,tt0100438,2460,Puppet Master II,11/28/1990,0,780000,88,en,5.8,32,,They're Back! No Strings Attached!
26958,tt0110916,12254,Puppet Master 5: The Final Chapter,9/21/1994,0,0,82,en,4.2,19,,Puppets Vs. An All New Evil!
6003,tt0063518,4912,Romeo and Juliet,4/2/1968,38901218,0,138,en,7.3,145,,No ordinary love story...
985,tt0074486,124632,Eraserhead,3/19/1977,7000000,10000,89,en,7.5,500,,Where your nightmares end...
541,tt0048347,78,The Man with the Golden Arm,12/14/1955,0,0,119,en,6.9,51,,
938,tt0059578,17281,For a Few Dollars More,12/18/1965,15000000,600000,132,it,7.8,988,,"The man with no name is back... the man in black is waiting... a walking arsenal - he uncoils, strikes and kills!"
2075,tt0089841,11911,Prizzi's Honor,6/14/1985,26657534,0,124,en,6.5,82,,
1551,tt0099582,15170,Flatliners,8/9/1990,61489265,26000000,115,en,6.3,413,,Some lines shouldn't be crossed.
26554,tt0090849,10176,Class of Nuke 'Em High,12/12/1986,0,2000000,85,en,5.7,43,,
169,tt0100403,9073,Predator 2,11/20/1990,57120318,35000000,108,en,6,743,,Silent. Invisible. Invincible. He's in town with a few days to kill.
865,tt0093894,42758,The Running Man,11/13/1987,38122105,27000000,101,en,6.4,713,,A game nobody survives. But Schwarzenegger has yet to play.
26889,tt0087004,57221,The Brother from Another Planet,9/7/1984,0,0,108,en,6.6,26,,
8810,tt0082694,395,Mad Max 2: The Road Warrior,12/24/1981,24600832,2000000,95,en,7.3,981,,"When all that's left is one last chance, pray that he's still out there ... somewhere!"
1727,tt0099141,547,Bird on a Wire,5/18/1990,0,20000000,110,en,5.9,209,,He's every woman's dream and one woman's nightmare
635,tt0092563,41852,Angel Heart,3/6/1987,17185632,17000000,113,en,7,326,,Harry Angel has been hired in search for the truth. Pray he doesn't find it.
31610,tt0162711,34561,Trixie,6/28/2000,0,0,116,en,4,1,,
482,tt0067741,507,Shaft,7/2/1971,12121618,4000000,100,en,6.5,68,,The mob wanted Harlem back. They got shaft...up to here.
592,tt0071360,268,The Conversation,4/7/1974,4420000,1600000,113,en,7.5,377,,Harry Caul is an invader of privacy. The best in the business.
5121,tt0072226,11698,The Sugarland Express,4/5/1974,12800000,3000000,110,en,6.4,70,,Every cop in the state was after her. Everybody else was behind her.
195,tt0023622,18402,Trouble in Paradise,10/21/1932,0,0,83,en,7.3,48,,
6978,tt0090728,14022,Big Trouble in Little China,5/30/1986,11000000,25000000,99,en,7.1,727,http://www.theofficialjohncarpenter.com/big-trouble-in-little-china/,Adventure doesn't come any bigger!
3133,tt0069762,33015,Badlands,10/15/1973,0,0,94,en,7.5,301,,In 1959 a lot of people were killing time. Kit and Holly were killing people.
643,tt0015648,287305,Battleship Potemkin,12/24/1925,45100,0,75,ru,7.6,201,,"Revolution is the only lawful, equal, effectual war. It was in Russia that this war was declared and begu"
479,tt0162650,6,Shaft,6/15/2000,107196498,46000000,99,en,5.5,316,,"Still the man, any questions?"
7450,tt0120913,11141,Titan A.E.,6/16/2000,36754634,75000000,94,en,6.3,320,,"When Earth Ends, The Adventure Begins."
7443,tt0120630,126117,Chicken Run,6/21/2000,224834564,45000000,84,en,6.5,1190,,This ain't no chick flick. It's poultry in motion.
2123,tt0183505,11497,"Me, Myself & Irene",6/22/2000,149270999,51000000,116,en,6.1,956,,From gentle to mental.
2024,tt0187393,1411,The Patriot,6/28/2000,215294342,110000000,165,en,6.8,1130,,Some things are worth fighting for.
2133,tt0177971,14367,The Perfect Storm,3/15/2000,325756637,120000000,130,en,6.2,609,,The storm is coming.
25993,tt0068230,13457,Asylum,11/17/1972,0,0,88,en,5.9,25,,You have nothing to lose but your mind
46929,tt0039404,42636,Fun & Fancy Free,9/27/1947,0,0,73,en,6.2,64,,It's Got That DISNEY MAGIC!
26270,tt0046213,17810,Project Moon Base,9/4/1953,0,0,63,en,2.5,4,,"They found romance 100,000 miles from the earth!"
37744,tt0042897,18651,Rocketship X-M,6/2/1950,0,0,77,en,5.1,15,,The screen's first story of man's conquest of space!
494,tt0070679,2320,Shaft in Africa,6/14/1973,1458000,2142000,112,en,5.4,6,,Shaft is stickin' it...all the way.
493,tt0069257,9516,Shaft's Big Score!,6/8/1972,10000000,1978000,104,en,6.1,7,,Last time he was nice. This time he's ice!
4244,tt0219854,44069,The Kid,7/7/2000,69700000,65000000,104,en,6,242,http://movies.disney.com/the-kid,Nobody ever grows up quite like they imagined.
4247,tt0175142,10956,Scary Movie,7/7/2000,278019771,19000000,88,en,6,1468,,No mercy. No shame. No sequel.
1050,tt0215369,42314,Shower,9/13/1999,0,0,92,zh,6.8,20,,
1052,tt0060176,108365,Blow-Up,12/18/1966,0,0,111,en,7.3,227,,Michelangelo Antonioni's first British film
1788,tt0087277,320011,Footloose,2/17/1984,80035402,8200000,107,en,6.4,525,,
1448,tt0120894,168283,The Wisdom of Crocodiles,11/27/1998,0,0,98,en,5.8,28,,
2655,tt0161081,29794,What Lies Beneath,7/21/2000,155464351,100000000,130,en,6.3,504,,He was the perfect husband until his one mistake followed them home.
93,tt0052561,12158,Anatomy of a Murder,7/1/1959,0,0,160,en,7.7,207,,"No search of human emotions has ever probed so deeply, so truthfully as ... Anatomy of a Murder."
6282,tt0200550,284096,Coyote Ugly,7/30/2000,113916474,45000000,100,en,5.8,590,,This party never ends.
5551,tt0186566,32858,Space Cowboys,7/31/2000,128884132,65000000,130,en,6.3,407,http://movies.warnerbros.com/spacecowboys/index.html,Space will never be the same.
2360,tt0195234,309,Saving Grace,1/24/2000,26330482,10000000,93,en,6.3,115,,
26515,tt0095925,113784,Pumpkinhead,6/9/1988,4385516,3500000,86,en,5.9,108,,For each of man's evils a special demon exists...
8420,tt0049189,20849,...And God Created Woman,11/28/1956,0,0,95,fr,6.2,43,,...but the devil invented Brigitte Bardot!
2211,tt0130444,2761,Aimee & Jaguar,2/10/1999,0,0,125,de,6.3,20,,
8843,tt0209958,124029,The Cell,8/17/2000,104155843,33000000,107,en,6,442,,Enter The Mind Of A Killer
3110,tt0046303,42087,Shane,4/23/1953,20000000,3100000,118,en,7.3,143,,The Greatest Story Of The West Ever Filmed!
26865,tt0049967,17809,X: The Unknown,9/21/1956,0,0,81,en,5.8,24,,It rises from 2000 miles below the earth to melt everything in it's path!
1588,tt0204946,10603,Bring It On,8/25/2000,90449929,28000000,98,en,5.8,574,https://www.uphe.com/movies/bring-it-on,May the best moves win.
137236,tt0259207,144206,Backstage,9/8/2000,0,0,86,en,7.5,2,,
1698,tt0187696,42832,Anatomy,2/3/2000,0,0,103,de,6.1,61,,Some study. Some are studied.
80713,tt0190798,71575,Alone,3/5/1999,0,0,101,es,6.7,10,,"Go deep, fear nothing, look for escape and be brave."
1619,tt0202677,978,The Way of the Gun,9/8/2000,19125401,8500000,119,en,6.4,106,,
786,tt0181875,9268,Almost Famous,9/15/2000,47383689,60000000,122,en,7.4,807,,Experience it. Enjoy it. Just don't fall for it.
170767,tt0210717,142478,Goya in Bordeaux,9/4/1999,0,0,100,en,5.5,8,,
77332,tt0182508,37857,Urbania,1/24/2000,0,0,103,en,5.2,10,,Heard any good stories lately?
16,tt0168629,524,Dancer in the Dark,5/17/2000,40031879,12800000,140,en,7.7,392,,You don't need eyes to see.
34299,tt0210567,34012,Beautiful,9/10/2000,0,0,112,en,5.8,13,,
9003,tt0093177,25952,Hellraiser,9/11/1987,14564027,1000000,94,en,6.9,464,,He'll tear your soul apart.
26484,tt0056860,42115,Beach Party,8/7/1963,0,0,101,en,6.8,14,,Surfs up and the Beach is really swinging!
469,tt0088184,2259,Stranger Than Paradise,10/1/1984,0,0,89,en,7.4,112,,
2160,tt0055608,805,Voyage to the Bottom of the Sea,7/12/1961,7000000,1580000,105,en,5.4,35,,From Hundred of Miles In Outer Space to Seven Miles Beneath the Sea!
2161,tt0060397,34584,Fantastic Voyage,8/24/1966,12000000,5115000,100,en,6.7,108,,A Fantastic and Spectacular Voyage... Through the Human Body... Into the Brain.
3073,tt0040068,77915,Abbott and Costello Meet Frankenstein,6/15/1948,0,0,83,en,7.4,80,,More howls than you can shake a shiver at!!!
911,tt0032234,4808,The Bank Dick,11/29/1940,0,0,72,en,6.8,28,,"Was His Face Red . . . And His Nose, Too ! when the bandits took the money . . . and the SAFE !"
27475,tt0084695,44793,The Slumber Party Massacre,11/12/1982,0,0,77,en,5.7,61,,Close your eyes for a second... and sleep forever.
27764,tt0093996,24092,Slumber Party Massacre II,10/30/1987,0,0,75,en,5,30,,The party begins when the lights go out!
1485,tt0067128,1624,Get Carter,3/3/1971,0,1814462,112,en,6.9,122,,What happens when a professional killer violates the code? Get Carter!
1597,tt0212338,8834,Meet the Parents,10/6/2000,330444045,55000000,108,en,6.6,1743,,First comes love. Then comes the interrogation.
641,tt0180093,11479,Requiem for a Dream,10/27/2000,7390108,4500000,102,en,7.9,2525,http://www.requiemforadream.com/,
6521,tt0208874,42176,The Contender,10/13/2000,0,9000000,126,en,6.7,61,,Sometimes you can assassinate a leader without firing a shot.
78140,tt0075754,115064,Billy Jack Goes to Washington,4/16/1977,0,0,155,en,6.4,5,,The most dangerous Billy Jack of all!
2134,tt0054387,11814,The Time Machine,8/17/1960,0,750000,103,en,7.5,217,,You Will Orbit into the Fantastic Future!
27033,tt0038988,22140,The Strange Love of Martha Ivers,7/24/1946,0,0,116,en,6.9,24,,Fate drew them together... and only murder could part them!
71,tt0249462,11859,Billy Elliot,5/18/2000,110000000,5000000,110,en,7.4,774,,Inside every one of us is a special talent waiting to come out. The trick is finding it.
1636,tt0230030,36434,Bedazzled,10/19/2000,90383208,48000000,93,en,5.6,526,,Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.
4327,tt0160127,966,Charlie's Angels,11/2/2000,264105545,92000000,98,en,5.6,1253,,Get Some Action
4958,tt0146984,8007,The Legend of Bagger Vance,11/2/2000,39459427,80000000,126,en,6.4,259,,It Was Just A Moment Ago.
8870,tt0199753,10145,Red Planet,11/10/2000,33463969,80000000,106,en,5.4,271,,Not A Sound. Not A Warning. Not A Chance. Not Alone.
681,tt0066995,35797,Diamonds Are Forever,12/13/1971,116019547,7200000,120,en,6.3,562,http://www.mgm.com/view/movie/529/Diamonds-Are-Forever/,The man who made 007 a household number
8452,tt0216216,110598,The 6th Day,11/17/2000,96085477,82000000,123,en,5.7,603,,Are You Who You Think You Are
8871,tt0170016,26486,How the Grinch Stole Christmas,11/17/2000,345141403,123000000,104,en,6.2,1440,http://www.grinched.com/,He puts the mean in green.
34045,tt0230591,11588,One Day in September,10/22/1999,0,0,94,en,7.3,14,,"1972. The Munich Olympic Games. 121 Nations. 7,123 Competitors. Over a billion vieweres ... and 8 Palestinian Terrorists. For the first time in 25 years, the truth is revealed."
79920,tt0265101,53446,Boys Life 3,11/16/2000,0,0,79,en,6.7,3,,
146,tt0190332,30765,"Crouching Tiger, Hidden Dragon",10/1/2000,213525736,17000000,120,zh,7.2,949,,"A timeless story of strength, secrets and two warriors who would never surrender."
2669,tt0086993,37305,The Bounty,5/4/1984,8613462,25000000,132,en,6.5,109,,"After 200 years, the truth behind the legend."
2609,tt0093748,25471,"Planes, Trains and Automobiles",11/26/1987,49230280,0,93,en,7.1,567,,What he really wanted was to spend Thanksgiving with his family. What he got was three days with the turkey.
708,tt0093428,8866,The Living Daylights,6/29/1987,191185897,40000000,130,en,6.2,447,http://www.mgm.com/view/movie/1132/The-Living-Daylights/,Licensed to thrill.
