id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
332,tt0141369,12122,Inspector Gadget,1999-07-23,0.0,75000000,78.0,en,4.3,322.0,,The greatest hero ever assembled.
1812,tt0162710,32911,Trick,1999-07-23,2049595.0,450000,89.0,en,6.7,24.0,,A story about two guys trying to make it in the big city.
8914,tt0149261,14337,Deep Blue Sea,1999-07-28,73648228.0,60000000,105.0,en,5.6,616.0,,Bigger. Smarter. Faster. Meaner.
4806,tt0163187,25905,Runaway Bride,1999-07-30,309457509.0,70000000,116.0,en,5.8,472.0,,Catch her if you can.
247,tt0049406,1024,The Killing,1956-05-08,0.0,320000,85.0,en,7.7,290.0,,"...Like No Other Picture Since ""Scarface"" and ""Little Caesar""!"
967,tt0054331,22613,Spartacus,1960-10-06,60000000.0,12000000,197.0,en,7.3,472.0,,More titanic than any story ever told!
802,tt0056193,9294,Lolita,1962-06-13,9250000.0,2000000,153.0,en,7.3,409.0,,How did they ever make a movie of ...
3175,tt0072684,926,Barry Lyndon,1975-12-18,20000000.0,11000000,184.0,en,7.7,521.0,,At long last Redmond Barry became a gentleman - and that was his tragedy.
147,tt0053198,10474,The 400 Blows,1959-05-04,0.0,0,99.0,fr,8.0,363.0,,Angel faces hell-bent for violence.
1628,tt0055032,75250,Jules and Jim,1962-01-23,0.0,0,105.0,fr,7.6,163.0,,A Hymn to Life and Love
32060,tt0090774,76804,Brighton Beach Memoirs,1986-01-01,0.0,0,108.0,en,6.2,20.0,,
873,tt0088939,10232,The Color Purple,1985-12-18,146292009.0,15000000,154.0,en,7.7,345.0,,It's about life. It's about love. It's about us.
48660,tt0091343,86,The Kindred,1987-01-09,0.0,0,91.0,en,5.9,7.0,,John's got a half brother... half human... half something else!
3934,tt0092068,43230,Ménage,1986-04-23,0.0,0,84.0,fr,6.0,25.0,,
30890,tt0093818,42420,Radio Days,1987-01-30,0.0,16000000,90.0,en,7.0,131.0,,
2115,tt0093415,87,Light of Day,1987-02-06,0.0,0,107.0,en,5.4,10.0,,
3526,tt0083967,1552,Frances,1982-12-03,5000000.0,0,140.0,en,7.1,24.0,,"Her story is shocking, disturbing, compelling... and true."
745,tt0167404,532,The Sixth Sense,1999-08-06,672806292.0,40000000,107.0,en,7.7,3223.0,,Not every gift is a blessing.
913,tt0155267,963,The Thomas Crown Affair,1999-08-06,124305181.0,48000000,113.0,en,6.7,349.0,,How do you get the man who has everything?
912,tt0063688,289,The Thomas Crown Affair,1968-06-19,0.0,4300000,102.0,en,6.9,95.0,,
813,tt0080339,34170,Airplane!,1980-07-02,83453539.0,3500000,88.0,en,7.1,1104.0,,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?"
2665,tt0083530,18158,Airplane II: The Sequel,1982-12-10,27150534.0,0,85.0,en,6.0,276.0,,For the ride of your life... All you need for Christmas are your two front seats!
2280,tt0094737,26618,Big,1988-06-03,151668774.0,18000000,104.0,en,6.9,1022.0,,You're Only Young Once But For Josh It Might Just Last A Lifetime.
850,tt0085334,36266,A Christmas Story,1983-11-18,19294144.0,0,94.0,en,7.4,352.0,,"Peace, Harmony, Comfort and Joy... Maybe Next Year."
126152,tt0119692,37688,With Friends Like These...,1998-09-10,0.0,0,105.0,en,0.0,0.0,,
2038,tt0103617,19378,Iron Eagle III,1992-01-09,0.0,0,98.0,en,3.6,15.0,,
141489,tt0058175,261884,Hamlet from the Lunt-Fontanne Theatre,1964-09-23,0.0,0,191.0,en,6.0,2.0,,
1911,tt0120657,3050,The 13th Warrior,1999-08-27,61698899.0,160000000,102.0,en,6.4,524.0,,Prey for the living.
2900,tt0138304,29787,The Astronaut's Wife,1999-08-26,19598588.0,75000000,109.0,en,5.5,263.0,,How well do you know the one you love?
6373,tt0120747,310,The Very Thought of You,1998-05-08,0.0,0,88.0,en,5.0,11.0,,Two's Company. Three's a Crowd. Four's a Disaster.
2162,tt0163579,34636,Chill Factor,1999-09-01,11263966.0,70000000,101.0,en,5.3,30.0,,"This Fall, Action is served on the rocks, with a twist."
4338,tt0125211,15497,I Woke Up Early The Day I Died,1998-09-13,0.0,0,90.0,en,4.7,3.0,,
1075,tt0118843,116356,"Black Cat, White Cat",1998-06-01,0.0,0,127.0,sr,7.7,160.0,,
43832,tt0031762,20981,Only Angels Have Wings,1939-05-15,0.0,0,121.0,en,7.0,47.0,,BIG As The Fog-Shrouded Andes!
14,tt0169547,10858,American Beauty,1999-09-15,356296601.0,15000000,122.0,en,7.9,3438.0,http://www.dreamworks.com/ab/,Look closer.
704,tt0058182,9103,A Hard Day's Night,1964-07-06,12299668.0,560000,88.0,en,7.3,172.0,http://www.thebeatles.com/film/hard-days-night,"The Beatles, starring in their first full-length, hilarious, action-packed film!"
1049,tt0108185,10586,Sommersby,1993-02-05,140081992.0,0,109.0,en,6.0,82.0,,She knew his face. His touch. His voice. She knew everything about him... But the truth.
2290,tt0120716,11337,Jakob the Liar,1999-09-16,0.0,0,120.0,en,6.1,91.0,,"When all hope was lost, he invented it."
6415,tt0120188,47715,Three Kings,1999-09-27,108000000.0,75000000,114.0,en,6.6,709.0,,It's good to be King.
5622,tt0087188,38951,And the Ship Sails On,1983-10-06,0.0,0,128.0,it,7.0,22.0,,
42518,tt0031397,13669,Gulliver's Travels,1939-11-10,0.0,0,76.0,en,6.3,26.0,,The Amazing Characters in Jonathan Swift's Immortal Fantasy Come To Life !
226,tt0171804,61813,Boys Don't Cry,1999-09-02,11540607.0,2000000,118.0,en,7.2,360.0,http://www.foxsearchlight.com/boysdontcry/,A true story about finding the courage to be yourself.
861,tt0100802,11134,Total Recall,1990-06-01,261317921.0,65000000,113.0,en,7.1,1745.0,,"They stole his mind, now he wants it back."
2457,tt0037674,15698,Children of Paradise,1945-03-15,0.0,0,191.0,fr,7.9,79.0,,The Gone With the Wind of art films
4929,tt0061747,23805,Hang 'em High,1968-07-31,6800000.0,1800000,114.0,en,6.7,197.0,,The hanging was the best show in town. But they made two mistakes. They hung the wrong man and they didn't finish the job!
85325,tt0076123,16439,Citizen's Band,1977-09-29,0.0,0,98.0,en,4.7,6.0,,
851,tt0037558,549,Brief Encounter,1945-11-24,0.0,0,86.0,en,7.6,123.0,,A story of the most precious moments in woman's life!
2593,tt0057058,22826,The Fire Within,1963-10-14,0.0,0,108.0,fr,7.4,38.0,,
3086,tt0033804,25898,The Lady Eve,1941-02-25,0.0,0,97.0,en,7.5,74.0,,Barbara Stanwyck has Henry Fonda Bewitched and Bewildered
3767,tt0038559,12764,Gilda,1946-02-14,0.0,0,110.0,en,7.6,113.0,,There NEVER was a woman like Gilda!
535,tt0085549,695,Flashdance,1983-04-14,92921203.0,4000000,95.0,en,6.1,313.0,,When the dancer becomes the dance.
2731,tt0104507,147,Indochine,1992-04-15,0.0,0,148.0,fr,7.2,32.0,,
1654,tt0061578,29911,The Dirty Dozen,1967-06-15,45300000.0,5400000,150.0,en,7.5,309.0,,Train them! Excite them! Arm them!...Then turn them loose on the Nazis!
658,tt0058150,70934,Goldfinger,1964-09-17,124881062.0,2500000,110.0,en,7.2,1005.0,http://www.mgm.com/view/movie/760/Goldfinger/,Everything he touches turns into excitement!
657,tt0057076,16417,From Russia with Love,1963-10-11,78898765.0,2000000,115.0,en,6.9,773.0,http://www.mgm.com/view/movie/717/From-Russia-With-Love/,The world's masters of murder pull out all the stops to destroy Agent 007!
5689,tt0080453,12647,The Blue Lagoon,1980-07-05,58853106.0,4500000,104.0,en,5.8,422.0,,A sensuous story of natural love.
391,tt0058461,22067,A Fistful of Dollars,1964-09-12,14500000.0,200000,99.0,it,7.6,909.0,,"In his own way he is perhaps, the most dangerous man who ever lived!"
772,tt0104431,196940,Home Alone 2: Lost in New York,1992-11-19,358991681.0,18000000,120.0,en,6.3,2459.0,,He's up past his bedtime in the city that never sleeps.
550,tt0137523,10635,Fight Club,1999-10-15,100853753.0,63000000,139.0,en,8.3,9678.0,http://www.foxmovies.com/movies/fight-club,Mischief. Mayhem. Soap.
1610,tt0119114,1669,Fever Pitch,1997-04-04,0.0,0,102.0,en,6.1,53.0,,Life Gets Complicated When You Love One Woman And Worship Eleven Men
404,tt0166896,316098,The Straight Story,1999-10-15,0.0,10000000,112.0,en,7.7,315.0,,
8649,tt0163988,31948,Bringing Out the Dead,1999-10-22,0.0,32000000,121.0,en,6.6,228.0,,
5548,tt0093870,9941,RoboCop,1987-07-17,53000000.0,13000000,102.0,en,7.1,1494.0,,Part man. Part machine. All cop. The future of law enforcement.
5549,tt0100502,18639,RoboCop 2,1990-06-22,45681173.0,35000000,117.0,en,5.6,498.0,,He's back to protect the innocent.
856,tt0096438,145925,Who Framed Roger Rabbit,1988-06-21,329803958.0,70000000,104.0,en,7.2,1466.0,,"It's the story of a man, a woman, and a rabbit in a triangle of trouble."
699,tt0082398,277270,For Your Eyes Only,1981-06-23,195312802.0,28000000,127.0,en,6.3,497.0,http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,"No one comes close to James Bond, 007."
709,tt0097742,12233,Licence to Kill,1989-07-07,156167015.0,32000000,133.0,en,5.9,549.0,http://www.mgm.com/view/movie/1111/License-to-Kill/,His bad side is a dangerous place to be.
253,tt0070328,628,Live and Let Die,1973-07-05,161777836.0,7000000,121.0,en,6.4,540.0,http://www.mgm.com/view/movie/1130/Live-and-Let-Die/,Roger Moore is James Bond.
660,tt0059800,161070,Thunderball,1965-12-16,141195658.0,5500000,130.0,en,6.5,572.0,http://www.mgm.com/view/movie/2009/Thunderball/,Look up!  Look down!  Look out!
492,tt0120601,10440,Being John Malkovich,1999-09-30,22863596.0,13000000,112.0,en,7.3,1124.0,,Ever wanted to be someone else? Now you can.
128,tt0119698,290157,Princess Mononoke,1997-07-12,159375308.0,26500000,134.0,ja,8.2,2041.0,,The Fate Of The World Rests On The Courage Of One Warrior.
8672,tt0200849,75046,My Best Fiend,1999-05-17,0.0,0,95.0,de,7.6,45.0,,
8056,tt0170705,26268,Train of Life,1998-09-16,0.0,154790,103.0,fr,7.4,48.0,,
2020,tt0120596,859,The Bachelor,1999-11-05,36911617.0,51000000,101.0,en,4.5,84.0,,One thousand brides. One hundred million dollars. Jimmie Shannon is about to discover the true value of love.
9008,tt0140352,28421,The Insider,1999-10-28,60289912.0,90000000,157.0,en,7.3,489.0,,Two men driven to tell the truth... whatever the cost.
104103,tt0117365,205985,Portraits Chinois,1996-09-12,0.0,0,111.0,fr,7.5,2.0,,
1694,tt0089885,2895,Re-Animator,1985-10-18,2023414.0,900000,86.0,en,7.0,263.0,,Herbert West has a good head on his shoulders... and another on his desk.
476,tt0097240,59930,Drugstore Cowboy,1989-09-09,4729352.0,2500000,100.0,en,7.0,117.0,,
961,tt0017925,23114,The General,1926-12-31,0.0,750000,79.0,en,8.0,240.0,,"Buster drives ""The General"" to trainload of laughter. (Trade paper ad)."
957,tt0094012,85638,Spaceballs,1987-06-24,38119483.0,22700000,96.0,en,6.7,924.0,http://www.mgm.com/view/movie/1873/Spaceballs/,May the schwartz be with you
37853,tt0048380,11968,Mister Roberts,1955-07-13,0.0,0,123.0,en,7.3,43.0,,All The Uproarious Fun Of the Smash Broadway Play!
1621,tt0086465,29461,Trading Places,1983-06-07,90400000.0,40600000,116.0,en,7.1,763.0,,Some very funny business.
1832,tt0120655,70581,Dogma,1999-11-12,30652890.0,10000000,130.0,en,6.8,842.0,http://www.dogma-movie.com/,It can be Hell getting into Heaven
124853,tt0114008,72585,Ten Benny,1995-04-09,0.0,0,108.0,en,10.0,1.0,,
4203,tt0095675,2453,Women on the Verge of a Nervous Breakdown,1988-03-14,7179298.0,700000,88.0,es,7.6,149.0,,
2039,tt0093565,65157,Moonstruck,1987-12-18,80640528.0,0,102.0,en,6.7,173.0,,
2690,tt0057187,24137,Irma la Douce,1963-06-04,0.0,0,135.0,en,7.1,74.0,,"A story of passion, bloodshed, desire and death... everything, in fact, that makes life worth living."
2668,tt0162661,17918,Sleepy Hollow,1999-11-18,206071502.0,100000000,105.0,en,6.9,1774.0,,Heads will roll.
99,tt0185125,63076,All About My Mother,1999-04-19,67872296.0,8272296,101.0,es,7.4,337.0,,Part of every woman is a mother/actress/saint/sinner. And part of every man is a woman.
25898,tt0024852,41391,Babes in Toyland,1934-12-14,0.0,0,73.0,en,6.6,28.0,,
5156,tt0040522,42517,Bicycle Thieves,1948-11-24,361712.0,133000,93.0,it,8.0,404.0,,A man and his son search for a stolen bicycle vital for his job.
26371,tt0093512,42252,Maurice,1987-09-18,0.0,0,134.0,en,7.1,62.0,,
596,tt0032551,10895,The Grapes of Wrath,1940-03-15,0.0,750000,129.0,en,7.8,211.0,,The most discussed book in years - now comes to the screen to become the most discussed picture in ages
293,tt0105265,101,A River Runs Through It,1992-10-09,43440294.0,0,123.0,en,7.0,241.0,,The Story of an American Family.
9013,tt0095631,50034,Midnight Run,1988-07-20,38413606.0,30000000,126.0,en,7.2,241.0,,This could be the beginning of a beautiful friendship.
2924,tt0101393,11230,Backdraft,1991-05-24,152368585.0,75000000,137.0,en,6.4,360.0,,"Silently behind a door, it waits."
177,tt0101889,8973,The Fisher King,1991-09-09,41895491.0,24000000,137.0,en,7.2,346.0,,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail."
5486,tt0067656,33152,A Bay of Blood,1971-08-08,0.0,0,84.0,it,6.4,53.0,,"They came to play, they stayed to die."
1718,tt0033021,191874,Santa Fe Trail,1940-12-13,0.0,0,110.0,en,3.6,5.0,,"Where the railroad and civilization ended, the Sante Fe Trail began!"
777,tt0028950,87190,Grand Illusion,1937-06-04,0.0,0,114.0,fr,7.5,126.0,,A Great Drama of Human Emotions
5652,tt0050558,53049,The James Dean Story,1957-08-13,0.0,0,81.0,en,6.2,6.0,,
497,tt0120689,11971,The Green Mile,1999-12-10,284600000.0,60000000,189.0,en,8.2,4166.0,http://thegreenmile.warnerbros.com/,Miracles do happen.
1715,tt0124315,49728,The Cider House Rules,1999-12-17,88545092.0,24000000,126.0,en,6.9,285.0,http://www.miramax.com/movie/the-cider-house-rules/,A story about how far we must travel to find the place where we belong.
26162,tt0020668,2097,The Bat Whispers,1930-01-01,0.0,0,83.0,en,6.3,4.0,,
1439,tt0166485,40506,Anna and the King,1999-12-16,0.0,75000000,148.0,en,6.4,204.0,,
2277,tt0182789,193103,Bicentennial Man,1999-12-17,93700000.0,100000000,131.0,en,6.9,998.0,,One robot's 200 year journey to become an ordinary man.
334,tt0175880,32636,Magnolia,1999-12-08,48451803.0,37000000,188.0,en,7.5,844.0,http://www.magnoliamovie.com/,"Things fall down. People look up. And when it rains, it pours."
624,tt0064276,340210,Easy Rider,1969-05-07,0.0,360000,95.0,en,7.0,411.0,,A man went looking for America and couldn’t find it anywhere...
26578,tt0087231,24657,The Falcon and the Snowman,1985-01-25,0.0,0,132.0,en,6.5,43.0,,They came from the best of families. And they committed the worst of crimes.
1850,tt0125664,90414,Man on the Moon,1999-12-22,47434430.0,82000000,118.0,en,6.9,444.0,http://www.universalpictures.com/manonthemoon/,"Hello, my name is Andy and this is my movie."
926,tt0177789,705,Galaxy Quest,1999-12-23,90683916.0,45000000,102.0,en,6.9,722.0,,A comedy of Galactic Proportions.
1213,tt0134119,769,The Talented Mr. Ripley,1999-12-25,128798265.0,40000000,139.0,en,7.1,790.0,http://www.miramax.com/movie/the-talented-mr-ripley/,How far would you go to become someone else?
3558,tt0172493,80677,"Girl, Interrupted",1999-12-21,0.0,40000000,127.0,en,7.6,747.0,,"The crazy thing is, you're not crazy."
71067,tt0013662,5060,Tess of the Storm Country,1922-11-12,0.0,0,118.0,en,5.0,1.0,,
632,tt0046359,38884,Stalag 17,1953-05-29,0.0,1661530,120.0,en,7.6,143.0,,"THE STAR-SPANGLED, LAUGH-LOADED SALUTE TO OUR P.W. HEROS!"
5924,tt0070511,31665,Papillon,1973-12-13,53267000.0,12000000,151.0,en,7.8,445.0,,The greatest adventure of escape!
26617,tt0065724,40844,Five Easy Pieces,1970-09-12,0.0,0,98.0,en,7.2,114.0,,He rode the fast lane on the road to nowhere.
4460,tt0045162,103488,The Snows of Kilimanjaro,1952-08-18,0.0,0,117.0,en,6.1,18.0,,His Adventures . . . Like His Loves . . . Were Great and Exciting !
2990,tt0100318,709,Pacific Heights,1990-09-28,29381956.0,0,102.0,en,6.0,83.0,,Where terror lives.
32600,tt0016332,0,Seven Chances,1925-03-11,0.0,0,56.0,en,7.3,49.0,,Seven laughs a minute!
32015,tt0058604,281189,I Am Cuba,1964-09-06,0.0,0,141.0,es,8.0,33.0,,
1883,tt0104797,9452,Malcolm X,1992-11-18,48169908.0,34000000,202.0,en,7.3,377.0,,
2005,tt0105417,9340,Sister Act,1992-05-28,231605150.0,31000000,100.0,en,6.5,713.0,,No booze! No sex! No drugs!... No way!
6279,tt0108147,6016,Sister Act 2: Back in the Habit,1993-12-09,57319029.0,38000000,107.0,en,5.9,384.0,,
7305,tt0106246,19345,Alive,1993-01-15,36733909.0,32000000,120.0,en,6.7,383.0,,They survived the impossible...by doing the unthinkable.
8872,tt0105793,13702,Wayne's World,1992-02-14,121697323.0,20000000,94.0,en,6.5,738.0,,You'll laugh. You'll cry. You'll hurl.
8873,tt0108525,1653,Wayne's World 2,1993-12-10,47965000.0,0,95.0,en,5.8,281.0,,You'll laugh again! You'll cry again!! You'll hurl again!!!
619,tt0103855,32308,The Bodyguard,1992-11-25,411006740.0,25000000,129.0,en,6.2,681.0,,Never let her out of your sight. Never let your guard down. Never fall in love.
8293,tt0104454,41779,Howards End,1992-03-13,25966555.0,0,140.0,en,7.0,98.0,http://www.bfi.org.uk/whats-on/bfi-film-releases/howards-end,
1923,tt0105665,544,Twin Peaks: Fire Walk with Me,1992-06-03,4160851.0,10000000,134.0,en,7.3,429.0,,Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.
4234,tt0134084,2575,Scream 3,2000-02-03,161834276.0,40000000,116.0,en,5.7,749.0,,Someone has taken their love of trilogies one step too far.
8374,tt0144117,26886,The Boondock Saints,1999-01-22,30471.0,6000000,108.0,en,7.2,848.0,http://www.theboondocksaints.com,Thy Kingdom Come. Thy Will Be Done.
27841,tt0067848,30973,They Might Be Giants,1971-06-09,0.0,0,98.0,en,7.3,19.0,,
1907,tt0163978,10674,The Beach,2000-02-11,144056873.0,40000000,119.0,en,6.3,1271.0,,Somewhere on this planet it must exist.
25934,tt0062376,29244,"To Sir, with Love",1967-06-14,0.0,640000,105.0,en,7.6,72.0,,A story as fresh as the girls in their minis... and as tough as the kids from London's East End!
101383,tt0020594,109425,With Byrd at the South Pole,1930-06-28,0.0,0,82.0,en,7.5,2.0,,
2787,tt0134847,10552,Pitch Black,2000-02-18,53187659.0,23000000,108.0,en,6.7,1812.0,http://www.pitchblack.com/,Don't be afraid of the dark. Be afraid of what's in the dark
2069,tt0190138,47908,The Whole Nine Yards,2000-02-18,106371651.0,41300000,98.0,en,6.3,540.0,,"In the heart of suburbia, a hit man with heart has just moved in."
79515,tt0221023,32497,Black Tar Heroin: The Dark End of the Street,2000-03-17,0.0,0,75.0,en,7.1,6.0,,
901,tt0021749,13320,City Lights,1931-01-30,19181.0,1500000,87.0,en,8.2,444.0,http://www.charliechaplin.com/biography/articles/4-City-Lights,True Blind Love
2155,tt0184858,14662,Reindeer Games,2000-02-25,32168970.0,42000000,124.0,en,5.3,175.0,,The trap is set. The game is on.
139,tt0164756,124639,Mifune,1999-03-12,0.0,0,98.0,da,6.8,16.0,,
1831,tt0156841,2157,The Next Best Thing,2000-03-03,24362772.0,25000000,108.0,en,4.3,29.0,,Best Friends Make The Best Mistakes
4816,tt0165798,9398,Ghost Dog: The Way of the Samurai,1999-09-13,0.0,0,116.0,en,7.2,306.0,,All assassins live beyond the law … only one follows the code
2193,tt0085980,847,My Tutor,1983-03-04,22587000.0,0,97.0,en,5.8,17.0,http://www.crownintlpictures.com/lntitles.html,School's out...But Bobby's education has just begun
